,comment
431,为了🔥 你真是什么都能说，请不要cue坤坤，他很忙的，不跟你似的一天在网上瞎冲浪🏄 ，人家在进步，而你在原地踏步。希望你能够积极面对生活，不要抱着负面情绪去诋毁任何一个人。谢谢配合哈 
432,你还在那边坤你妹呢。发几个微博出来说网友攻击你那58岁的奶奶干什么。你骗了别人多少钱有没有b数啊。 
433,回复@Luboyann_:蔡黑好可爱啊啊啊啊 
434,回复@Suc_1356:这是真受宠若惊呀！ 
435,回复@亡人7087:那是黑粉的名字姐妹 
436,回复@-真的没有糖-:哈哈哈哈哈哈哈哈哈哈就我想要原图啊 
437,回复@抗压吧务团队_1:大哥你这F键按烂了啊 
438,回复@只会说meaqua:谢谢您肯定小坤的颜。希望您多了解一下优秀男孩小坤。谢谢您 
439,我都不知道该骂还是该笑了哈哈哈哈哈哈哈哈哈哈 
440,回复@甜甜泡芙_:当时我差一点把我家网砸了 
441,奶奶，您配吗？ 
442,回复@刘海炸啦:那你也可爱 
443,回复@Renesemee-:你好拽啊我爱了 
444,回复@Suc_1356:入坑不亏啊 
445,别带你一爹巨C出场勿cue你爹现在没人给你刷礼物你给不起出场费 
446,别带你一爹巨C出场勿cue你爹现在没人给你刷礼物你给不起出场费 
447,回复@十年女林:好的，谢谢 
448,回复@可小姝:蔡徐坤微博上有的 
449,回复@校语妍妍:哈哈哈哈好可爱 
450,回复@是轻烟:谢谢啦，黑粉好可爱 
451,回复@是轻烟:这次谢谢你们了 
452,回复@我是kiki嗯:你也太🉑🉑了吧 
453,回复@神秘靓妹·:哦～霸气i了 
454,回复@小墨镜的小领带:我竟然有点感动 
455,回复@Renesemee-:爱死你了姐妹 
456,回复@-真的没有糖-:哈哈哈哈 
457,回复@Ya1e:笑死我了哈哈哈 
458,回复@抗压吧务团队_1:坦克都抬得起，介意去当国家队举重员 
459,奶奶 
460,这次站坤坤坤坤也太可怜了，被老奶奶👵扯上蹭热度 
461,回复@赵亚彤Abby:哎嘿嘿谢谢你鸭 
462,蔡徐坤是你能动的嘛，昂 ？ 
463,带你爹干啥 
464,回复@减负:这届黑粉可真可爱啊 
465,回复@syokk:这是替身攻击！ 
466,回复@校语妍妍:哈哈哈哈哈哈xswl 
467,回复@没有白开水的泡面:谢谢你可爱鬼 
468,回复@雪里-:谢谢你吖 
469,回复@我是kiki嗯:谢谢吖！好可爱啊你hhh 
470,回复@茶樹樹喲:谢谢谢谢谢谢谢谢谢谢 
471,蔡徐坤是ikun的宝贝，你有病，扯他干嘛？有病吗？ 
472,回复@璃竹君:噗哈哈，碧螺春 
473,回复@动感超人万大毛:谢谢你吖！ 
474,已经辟谣了，直播的是她的奶奶，她在旁边给配音（叮！支付宝到账十元） 
475,回复@扶摇啵啵虎:谢谢你可爱鬼！ 
476,回复@Ya1e:xswl哈哈哈哈哈 
477,回复@二埜:可爱鬼 
478,回复@KatyPerryLover:谢谢谢谢谢谢谢谢 
479,回复@是陆小先生:谢谢谢谢 你好可爱啊 
480,回复@蔡徐坤后入孙笑川:按fffff就完事了 
481,回复@减负:哈哈哈哈哈哈哈哈哈害挺好看 
482,回复@唯虫·:明明是3个hhhh 
483,回复@AgiTo7:你这个可爱鬼我好爱 
484,回复@乖巧巧:谢谢吖hhhh入股不亏哦 
485,回复@减负:坤坤她那么美 
486,回复@减负:女人何苦为难女人 
487,回复@ubfdghufc:谢谢谢谢谢谢谢谢谢谢 
488,回复@顾拙言的甜心宝贝:哈哈哈哈哈谢谢吖 
489,回复@-真的没有糖-:nsdd 
490,回复@blurstate:欢迎欢迎哈哈哈哈 
491,回复@夏阿德:不黑就行 
492,回复@_Nini_ni:不好意思奶奶，虽然不喜欢坤但是毫无疑问站坤坤 
493,回复@Daryl爱金融:谢谢谢谢谢谢谢谢 
494,回复@ZHU-MT:好可爱吖！谢谢啦 
495,回复@林庸卿想给你摘星星:哈哈谢谢谢谢谢谢谢谢 
496,回复@syokk:我也穷 有钱一起赚呗 
497,回复@昨夜观潮:嘻嘻谢谢啦 
498,回复@茶樹樹喲:你好可爱啊啊啊 
499,回复@边缘人士米多梨:hhhhh好可爱啊谢谢 
500,回复@末图啊:谢谢 
501,乔奶奶赶紧睡午觉吧，对身体好。 
502,回复@雅君啊希亚:谢谢吼 
503,回复@AgiTo7:笑死我了哈哈哈 
504,回复@纯欲彩花:hhhhhhhh好可爱 
505,回复@syokk:我也要恰烂钱 
506,奶奶辛苦了 
507,回复@貪嗜蜜意:可爱鬼 
508,回复@最後一年貧窮:谢谢 
509,回复@RamL-:hhhhh谢谢你啦 
510,回复@辰宿啊:谢谢啦 
511,回复@凉凉凉凉茶_:欢迎欢迎啊 
512,回复@v睿哥:欢迎姐妹hhhh 
513,回复@瞎说什么大实话2:谢谢，希望有一天我们可以和平相处 
514,回复@syokk:啥钱都挣 
515,回复@林庸卿想给你摘星星:谢谢你可爱鬼呜呜呜 
516,回复@云深一人一骑:hhhhhhh谢谢你 
517,还比胜负？你顶多是个老年版的小丑而已，不要脸到这个程度也是少见的 
518,这是蔡徐坤被黑的最惨的一次 
519,回复@K字8012:谢谢哦 
520,可笑 
521,回复@减负:cxk五官真的🉑 
522,回复@凉凉凉凉茶_:爱你！ 
523,咦～ 
524,回复@Spoem_TIDE:谢谢吖hhhhh 
525,回复@Luboyann_:好可爱 
526,回复@我见过风呀:谢谢吼 
527,回复@减负:没办法，我坤哥起码女装还是好看的 
528,回复@我是kiki嗯:这也太可爱了叭 ，谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢 
529,回复@-真的没有糖-:哈哈哈哈哈哈哈哈哈哈哈哈 
530,不要带上坤蹭热度好吗？ 
531,回复@Daryl爱金融:谢谢 
532,回复@_晴子Sama:谢谢吖 
533,回复@林庸卿想给你摘星星:谢谢吼 
534,回复@-真的没有糖-:我喜欢这张图哈哈哈哈 
535,回复@减负:黑粉的ps技术不错，是个可造之材(本人ikun)😂 😂 😂 
536, 斗鱼直播不是得出示身份证么？为什么斗鱼不直接封杀乔碧萝？ 
537,回复@我是kiki嗯:你知不知道你超可爱啊啊啊你不黑坤就是一家人 
538,这次站在坤这边，hhh你都有他3个重了 
539,回复@Num_D127幺贰拐:买专辑了就放过你 
540,回复@syokk:咱不恰这烂钱 
541,乔姐其实挺好的，比你们的奶奶年轻吧，落得这样的名声还不是你们炒作？上次我去看他的直播他对粉丝真的很好，了解一下别人可以吗？才知道这么点东西就能否定别人p网图的努力？需要多少精力你们知道？困惑的我不理解 
542,咋你叫坤坤叫出来我感到一阵恶寒呢 
543,回复@凉凉凉凉茶_:欢迎呀 
544,奶奶您比不过坤坤的，她至少比您年轻 
545,回复@是陆小先生:好可爱呜呜 
546,回复@叫我莎拉波豪hhhhh_:谢谢 
547,回复@减负:我是ikun我不能点赞虽然你P的真的很好2333 
548,回复@Luboyann_:谢谢呀，希望我们可以和平相处 
549,回复@乖巧巧:我好爱你怎么办哈哈哈 
550,回复@蔡徐坤后入孙笑川:你需要进坦克吗，少年 
551,回复@减负:一个ikun竟然觉得好看😂 
552,回复@雪里-:谢谢 
553,回复@我是kiki嗯:谢谢你呀 
554,回复@远坂学姐早上好啊:这孩子这小嘴咱怎甜呢？ 
555,都40多了还叫哥哥 
556,回复@blurstate:你是有原则的蔡黑，我喜欢 
557,回复@纯欲彩花:你好可爱哈哈哈 
558,这种死猪不怕开水烫的做法，你们无论是喷也好，看热闹也好，只要你们理会她，她就不会消停。依然觉得自己很厉害。不理不就完了，当天的事当天看个乐呵，第二天忘了这件事不就完了，没多久她就蹦跶不起来了。捧臭脚对这位👵来说都是香的 
559,回复@减负:别说 路偏黑倒是觉得五官好看 
560,回复@哼唧咕噜噜噜噜:可以求原图吗 
561,回复@v睿哥:你好可爱我好爱哈哈哈 
562,回复@抗压吧务团队_1:🐮🍺 
563,回复@_Nini_ni:这届黑粉有点可爱哈哈哈 
564,回复@NINEPERCENT_阿乔:说的是呢 
565,回复@顾拙言的甜心宝贝:好可爱的小姐姐😃 
566,坤坤比你好看 我转坤坤 ¡评论配图 
567,回复@Old原原:偶遇嘲羊姐妹 
568,回复@syokk:支付宝倒扣50万元 
569,回复@烛影可乱:你好可爱 
570,我说下看法，这位奶奶正所谓是极其不要脸，可以形容成什么呢，死猪不怕开水烫，你们爱咋说咋说，我依旧觉得自己很棒，即使是反向登顶，而你们呢，他发一条微博几十万的赞，且不说因何而赞，但是这位👵眼里，全是货真价实的赞，而且这些赞里还肯定有她自己整的。像这种人物，为什么还要理会呢？？？ 
571,回复@Spoem_TIDE:好可爱啊啊啊 
572,回复@林庸卿想给你摘星星:没事没事，有些误会说明白了就好啦 
573,回复@刘海炸啦:哈哈哈哈哈哈哈哈哈哈哈  笑死了 
574,还哥哥们，老了也不要脸 
575,回复@淺笑嫣然-86:纯路人 ikun真的没素质 一直在这骂街 
576,像宁这样直播都没胆露脸的人我劝宁还是有点自知之明吧，还想跟cxk一决胜负？？宁输得起吗？？年纪大了还玩这么大宁是真不怕ikun把你怼的连门牙都找不到 
577,回复@syokk:恰烂钱我也会，宁8⃣配 
578,回复@减负:鸡你太美！ 
579,回复@方染_kun:woc这个坏笑我tm死了 
580,你们别黑她了，她就是想直播赚点钱给孙子或者孙女买点吃的嘛 
581,不了不了，宁和他最配了 
582,回复@今天也好饿啊_:哈哈哈哈哈哈哈哈哈哈哈哈 我要笑死在评论区了... 
583,回复@Ya1e:噗哈哈哈 
584,回复@可小姝:超话里面有好多哇(σﾟ∀ﾟ)σ 
585,回复@是陆小先生:谢谢啦 
586,今天是我在叙利亚当军医的第4天，今天抢救了一个受伤的士兵，太惨了，身中二十几枪，一个人硬是干掉了对面3000人，抢救的时候他的手还紧紧握住手里的AK嘴里念叨道:我不是榜一，我不认识乔碧萝。。。。。 
587,回复@_Nini_ni:蔡徐坤丢人都丢到国外去了，你能比吗，你有那影响力吗 
588,回复@_Nini_ni:蔡徐坤丢人都丢到国外去了，你能比吗，你有那影响力吗 
589,回复@乖巧巧:谢谢谢谢谢谢谢（省略无数个） 
590,回复@抽风的卧蚕:怎么跟奶奶说话呢？坤坤她会不高兴的。 
591,回复@_Nini_ni:黑粉真的太可爱了 
592,回复@幼稚园最可爱的老学生:谢谢 
593,回复@Suc_1356:你好可爱 
594,回复@blurstate:欢迎欢迎，热烈欢迎 
595,回复@是凌萱: 
596,牛逼 
597,回复@边缘人士米多梨:瞎说什么大实话，哈哈哈 
598,相貌不予评价，但是您没必要带上cxk吧 
599,奶奶，请问你还有点素质嘛？？？蔡徐坤比你好，这次站蔡徐坤 
600,回复@我是kiki嗯:你好可爱 
601,回复@_Nini_ni:哈哈哈哈哈哈 
602,回复@边星星呐:182是偶练出道的时候量的，没有招黑 
603,回复@舞台夢想家:叫奶奶!!没大没小的 
604,看了评论，真的是两眼泪哇哇直流，黑粉真的太可爱，我都觉得都快爱他们了 
605,回复@v睿哥:欢迎欢迎，热烈欢迎啊 
606,回复@Aut1matic:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
607,回复@苦涩想拥有天街:183 
608,回复@凉凉凉凉茶_:入股不亏，有维C 
609,回复@我见过风呀:谢谢谢谢谢谢谢谢 
610,回复@_____MH:哈哈哈 
611,回复@LOUIS_XVI-M: 
612,您是唯一一个胜过蔡徐坤的女人。 
613,回复@ubfdghufc:谢谢谢谢谢谢姐妹 
614,回复@减负:虽然是蔡徐坤的路人，觉得还挺好看是怎么回事，人家底子好吧 
615,回复@patata帕塔塔:太感动了 
616,站坤 
617,还好意思带人家蔡徐坤 人家比你咖位大 别垂死挣扎了嗷 
618,还好意思带人家蔡徐坤 人家比你咖位大 别垂死挣扎了嗷 
619,回复@林庸卿想给你摘星星:谢谢谢谢谢谢 
620,回复@Daryl爱金融:谢谢谢谢谢谢谢谢 
621,回复@Darling的元气少女:谢谢 
622,回复@我是kiki嗯:谢谢 
623,回复@Dream勿念:小哥哥注意一下是只因你太美哦 还有阿谢谢哥哥维护 
624,回复@-真的没有糖-:请宁上去啊哈哈哈哈哈哈哈哈哈哈哈哈不行我头笑掉哈哈哈哈哈 
625,回复@叫我莎拉波豪hhhhh_:谢谢谢谢 
626,回复@Spoem_TIDE:可爱的一批(｡･ω･｡)ﾉ♡ 
627,回复@Luboyann_:谢谢 
628,回复@赏味碳酸:叫奶奶，真的是没大没小的 
629,哎呀！你还和我们ikun家坤坤决一胜负我看啊你都有两个坤坤了吧！呵呵！ 
630,回复@August_沉:哈哈哈哈哈，对 
631,宁配吗 
632,回复@凉凉凉凉茶_:欢迎欢迎加入ikun大家族入股不亏 ¡评论配图 
633,回复@蔡徐坤后入孙笑川:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
634,回复@是陆小先生:谢谢 
635,回复@RouYi児_:奶奶不敢呐 
636,回复@patata帕塔塔:这届黑粉稍稍有点感人 
637,回复@唯虫·:我哥可瘦了 
638,回复@纯欲彩花:哈哈哈哈操啊ikun笑死在评论区 
639,回复@抱紧蔡徐坤wyj:奶奶不敢啊 
640,回复@减负:虽然是坤坤黑粉，但这个真的好看😂 
641,回复@叫我莎拉波豪hhhhh_:谢谢谢谢谢谢 
642,回复@乖巧巧:说错了，谢谢宝贝 
643,回复@神秘靓妹·:啊啊啊你这个黑粉我好爱。 
644,回复@Luboyann_:最近咋回事，老觉得我哥的黑粉有点可爱 
645,回复@Suc_1356:欢迎欢迎，热烈欢迎 
646,回复@Luboyann_:哈哈哈你太可爱了吧 
647,回复@乖巧巧:谢谢抱不平 
648,回复@RouYi児_:图片评论 ¡评论配图 
649,回复@_小葵毛炸了:冲冲冲 
650,回复@blurstate:入股不亏，有维C吃 
651,回复@不要错过奈渊渊:上上上 
652,回复@南枝樱野:可爱的一批 
653,回复@Num_D127幺贰拐:谢谢 
654,回复@v睿哥:入股不亏，有维C吃 
655,回复@7号银河:上去！ 
656,回复@v睿哥:入股不亏，有维C吃 
657,回复@7号银河:上去！ 
658,回复@姜甜甜呀:哈哈哈哈ikun姐姐们是真的很可爱只要不黑我家哥哥大家都是好姐妹 
659,奶奶，你好美，我想给你刷礼物。坤坤是你爹，你高攀不起~ 
660,回复@是轻烟:谢谢啦 
661,回复@SNH48-欧文:劝删，这个口号是丽颖的 
662,回复@乖巧巧:谢谢谢谢谢谢谢谢谢谢 
663,回复@幼稚园最可爱的老学生:谢谢 
664,哥哥们，我想你比谁都大 
665,对不起奶奶，这次我站坤坤 
666,回复@blurstate:欢迎 
667,回复@Spoem_TIDE:谢谢宝贝 
668,回复@爱吃橙子的小阿离:对的 
669,母狗蹭热度呢？🐶 
670,回复@昨夜观潮:谢谢 
671,回复@世间温柔只给小蔡:他就是个黑粉，别跟他一般见识，黑粉装路人，xswl 
672,回复@当忆相思:谢谢 
673,@碳酸胡梨 
674,咱们各论各的你叫我哥我叫你奶奶 
675,我哭了，我球球您别带坤 
676,回复@_____MH:蹭啥热度呢？？ 
677,回复@Suc_1356:入股不亏，有维C吃 
678,回复@砂糖椒盐烤扇贝:南极星姐姐cool!南南真的超可爱的嘻嘻 
679,回复@抗压吧务团队_1:极限一换一？ 
680,回复@28K纯浙江人:别给我打着路人旗号跟这ex人了，路人不给你背锅昂，侮辱路人 
681,回复@可小姝:有的哦 
682,利用别人的照片来获取盈利欺骗大家 从网上搜了下 已经构成肖像侵犯罪 网络诈骗  那天还直播虚伪的哭诉 别人一刷礼物还不忘感谢 还特么偷笑  令人极度恶心！ 老太太 
683,回复@Suc_1356:哎呀，来来来我得给您磕个头（咚咚咚） 
684,回复@抗压吧务团队_1:@東林Doulin 
685,回复@PrKathle2n:冲冲冲 
686,回复@二狗妮子:你为什么能发语音 
687,回复@南枝樱野:谢谢宝贝 
688,哈哈哈 
689,回复@v睿哥:不讨厌就好了，谢谢 
690,噗哈哈，好拽一女的，怕了哦 
691,回复@-真的没有糖-:此刻的我只想笑哈哈哈哈哈哈哈 
692,老妹儿收了神通吧，坤坤弃权 
693,回复@-真的没有糖-:此刻的我只想笑哈哈哈哈哈哈哈 
694,老妹儿收了神通吧，坤坤弃权 
695,回复@ukkk527:那个我知道呀，就这张配图我不知道哪里出来的，看着像艾拉，但是艾拉不是这个发型 
696,为你按下F键。 
697,无意点开，逝者安息别蹭热度了奶奶，半个身子埋土里的人了 
698,回复@kunsuper:你不是要洗嘛 蔡亲口说的 你洗呀 
699,你为了讨好直男真的是太厉害了啊，什么都干得出来。你以为你在线嘲讽我蔡徐坤有用吗？ 
700,要点脸好吗？一把年纪了。 
701,回复@吴贵斌:你不是黑粉吗？ 
702,没个素质，带我cxk，啧啧啧 
703,对不起，这次我站cxk，人家起码不会出来骗钱 
704,按F进坦克 
705,回复@减负:多可爱一葵 
706,回复@_晴子Sama:谢谢 
707,奶奶，我想你了 
708,回复@Spoem_TIDE:谢谢鸭 
709,奶奶 你这么大岁数叫蔡徐坤哥哥心里也不个硌得慌??? 
710,回复@Luboyann_:谢谢可爱的鸡咪啊 
711,回复@赏味碳酸:叫奶奶，要尊老爱幼 
712,回复@Luboyann_:谢谢可爱的鸡咪啊 
713,回复@赏味碳酸:叫奶奶，要尊老爱幼 
714,回复@syokk:要恰饭的嘛 
715,回复@28K纯浙江人:what ？？？？？ 
716,回复@Amber吖琪琪77:快给奶奶道歉 
717,回复@我是kiki嗯:你好可爱啊 
718,回复@_Nini_ni:啊啊啊啊好可爱 
719,回复@乖巧巧:谢谢谢谢 
720,回复@当忆相思:谢谢 
721,回复@今天有向Justin看齐么:这届黑粉也挺好带的 
722,啥都不想说，黑粉我爱你们，谢谢你们在这时候没有选择盲目跟风黑，而是帮忙。谢谢，真的谢谢。 
723,回复@我是kiki嗯:谢谢谢谢 
724,回复@校语妍妍:癌细胞扩散。 
725,回复@刘海炸啦:有点可爱 
726,回复@kunsuper:你知道你就说啊服辽 就这技术还洗 黑粉吧 
727,回复@蔡徐坤的奶油蛋糕:癌细胞又扩散了。 
728,回复@阿花啊阿:啊啊，有原则的黑粉真是太可爱了(｡･ω･｡)ﾉ♡ 
729,回复@blurstate:欢迎 
730,回复@28K纯浙江人:你还酸自己呐？？诶呦你可够厉害的，看谁都像鸡吗？你这么喜欢鸡你就去买一只啊，亲它，告诉它你是这世界上最美丽的东西，没准哪天还能给你下个蛋呢 
731,老奶奶说话真恶心 
732,回复@吴贵斌:你自己去看啊，你看都没看就在喷，还问我 
733,回复@土豆要好好吃肉:发个群号呗，我很穷 
734,回复@我是kiki嗯:谢谢小姐姐啦 
735,回复@Ya1e:噗哈哈哈哈哈哈，你很可爱啊 
736,回复@是陆小先生:谢谢谢谢，好可爱啊 
737,回复@v睿哥:欢迎 
738,高龄送🐴 不可取 
739,奶奶该去养老院休息了啊别在这用蔡徐坤洗白了你跟他不是一个档次谢谢 
740,回复@我听说过你m:hhhhhhhh 
741,回复@乖巧巧:谢谢谢谢 
742,回复@爱吃橙子的小阿离:写本书去吧 
743,回复@云深一人一骑:陈情女孩耶！超级喜欢有钱哥哥呢！ 
744,回复@blurstate:i了啊 
745,回复@Suc_1356:欢迎 
746,回复@Suc_1356:欢迎 
747,回复@blurstate:欢迎欢迎 
748,回复@Renesemee-:你怎么跟奶奶说话呢 
749,回复@Spoem_TIDE:谢谢！ 
750,回复@减负:好看，好美 
751,回复@减负:您最美。嘤嘤嘤 
752,回复@7号银河:谢谢 
753,奶奶高龄啊都58了还不去养老院 
754,回复@Spoem_TIDE:谢谢 
755,回复@减负:woc，好美！🌚（我不是假粉！） 
756,坤真的是男女通杀……不过坤是纯爷们啊 
757,回复@Suc_1356:欢迎 
758,回复@-真的没有糖-:woc我笑死了哈哈哈哈哈哈哈 
759,回复@syokk:恰烂钱？ 
760,回复@今天有向Justin看齐么:自己都那样婶的了，还不得带点节奏🐴，这位奶奶挺聪明的哈 
761,？蔡徐坤都比你好诶 
762,回复@今天有向Justin看齐么:自己都那样婶的了，还不得带点节奏🐴，这位奶奶挺聪明的哈 
763,？蔡徐坤都比你好诶 
764,回复@砂糖椒盐烤扇贝:哎我天，jio得你有点可爱 
765,回复@忌讳:别说了，f 
766,回复@Spoem_TIDE:谢谢谢谢！！爱死你们了 
767,还能不能要点儿b脸了？ 
768,回复@_Nini_ni:这届黑粉真好带 
769,回复@减负:请问你是粉丝还是黑粉，为什么发这么好看的图蔡粉有点束手无策 
770,回复@当忆相思:谢谢 
771,回复@只会说meaqua:谢谢你，祝你天天开心 
772,回复@Suc_1356:欢迎欢迎，hhhhhhhhhhhh 
773,我弄死你哦对了要尊敬老年人特别是你们这种奶奶辈的 
774,别蹭你一爹热度 
775,回复@Suc_1356:欢迎欢迎 
776,滚 
777,回复@白给少年强仔:看看他的脸 还萌吗 
778,回复@82g桉葉冰:尊老爱幼 
779,回复@Navi和芹菜炒芒果冰:上 
780,回复@南枝樱野:谢谢啦，好可爱啊 
781,回复@Amber吖琪琪77:快道歉，要尊老 
782,回复@是轻烟:谢谢您嘞 
783,回复@7号银河:谢谢 
784,回复@7号银河:喜欢有原则的黑粉 
785,回复@减负:不得不说蔡徐坤就算被p成女生都比你好看@乔碧萝殿下 
786,回复@抗压吧务团队_1:在？国家一级举重运动员？ 
787,劝你还是撒泡尿照照自己吧，还和cxk比，你也配，人家黑粉都看不下去了，你好意思吗？还叫人哥哥，你不比谁都大，你都顶cxk仨个了，要点脸行吗？ 
788,回复@校语妍妍:哈哈哈哈哈哈哈笑死我了╯∀╰ 
789,回复@小墨镜的小领带:谢谢 
790,回复@Spoem_TIDE:嘻嘻，谢谢小姐姐！ 
791,回复@抗压吧务团队_1:你可真是个狼灭 
792,回复@抗压吧务团队_1:你可真是个狼灭 
793,回复@82g桉葉冰:我们要尊老 
794,回复@抽风的卧蚕:怎么跟奶奶说话的 
795,回复@甜甜泡芙_:我坤哥也是不容易，开个直播还卡外边进不去了 
796,回复@只会说meaqua:谢谢鸭祝姐妹每天开开心心🌟 
797,为什么要扯上坤坤 
798,回复@抽风的卧蚕:尊老爱幼！！ 
799,回复@十年女林:这届黑粉真难带又是一个可爱的黑粉 
800,回复@Renesemee-:她有病吧？ 
801,卧槽泥马 把老子癫痫差点吓出来 给👴爬 不要脸的司马玩应 
802,回复@是轻烟:就喜欢有原则的黑粉 
803,回复@减负:真的挺漂亮的。但你们可以删了吗？ 
804,球场恶霸蔡徐坤，颜值担当乔碧萝 
805,回复@不鸣嚼栗i: 
806,这张配图挺萌的，哪个番里的 
807,没事带你一爹干嘛？ 
808,回复@松岛川奈:而且你没有听出来这句话，是带着点开玩笑的意思吗？就娱乐娱乐至于吗？ 
809,你有病吗 
810,回复@凉凉凉凉茶_:快来加入哦欢迎欢迎欢迎哦 
811,回复@林庸卿想给你摘星星:谢谢你，姐姐 
812,回复@减负:我的天好美 
813,回复@叫我莎拉波豪hhhhh_:谢谢 
814,回复@刘海炸啦:这届黑粉很难带😂 😂 😂 
815,回复@Daryl爱金融:谢谢你 
816,回复@_Nini_ni:hhhhhhhhh，爱死你们了 
817,回复@Luboyann_:你好可爱的哈哈哈 
818,回复@爱吃橙子的小阿离:会说话吗？会说话就出本书吧 
819,回复@Amber吖琪琪77:怎么说话呢，道歉道歉，要尊老， 
820,回复@或许彡命中注定:我们其实挺白的，不用她洗。 
821,回复@吃一口月亮01:你的笑点真可怕。 
822,回复@动感超人万大毛:谢谢鸭 
823,回复@凉凉凉凉茶_:哈哈哈哈哈哈哈哈哈我被评论的坤黑笑死了一个个这么理智 
824,这样不好吧，，带坤坤？ 
825,回复@Ya1e:好可爱一男的 
826,回复@今天有向Justin看齐么:我蔡队属实惨啊 
827,回复@乖巧巧:爱你姐姐，姐姐最漂亮 
828,回复@-真的没有糖-:上 
829,回复@是陆小先生:谢谢 
830,回复@当忆相思:谢谢 
831,回复@乖巧巧:莫名觉得你好可爱哈哈哈 
832,回复@Darling的元气少女:谢谢你 
833,回复@乖巧巧:谢谢 
834,不要侮辱坤坤 
835,回复@末图啊:谢谢 
836,回复@幼稚园最可爱的老学生:谢谢鸭 
837,回复@雅君啊希亚:谢谢理解 
838,回复@当忆相思:不不不，不止长的好看我们还露脸，也不会去盗图，谢谢你 
839,回复@小墨镜的小领带:这届黑粉太可爱了 
840,你算个屁 
841,回复@顾拙言的甜心宝贝:好可爱一女的 
842,回复@你很漂亮但是没教养啊:在下佩服 
843,笑死我了 
844,回复@你很漂亮但是没教养啊:在下佩服 
845,笑死我了 
846,回复@_____MH:仨吧 
847,回复@82g桉葉冰:不可以这样说话，小姐妹，尊老爱幼是中华民族传统美德，要尊重 
848,回复@刘海炸啦:谢谢你 
849,回复@KatyPerryLover:谢谢 
850,回复@今天有向Justin看齐么:保护队长 
851,回复@刘海炸啦:佐菲大人！ 
852,回复@Ya1e:我真的笑死，刚想开骂一刷评论，我甚至怀疑奶奶在给我们坤坤洗白 
853,回复@最後一年貧窮:谢谢你 
854,回复@blurstate:谢谢哈哈哈哈欢迎你哦 
855,回复@纯欲彩花:哈哈哈哈坦克压顶 
856,回复@Suc_1356:谢谢你，记得新歌了解一下哦。 
857,回复@_Nini_ni:突然爱上坤坤 
858,回复@Suc_1356:哇啊啊啊啊啊啊啊啊啊 你也太可爱了叭 好喜欢你啊啊啊啊啊欢迎新ikun 
859,回复@v睿哥:欢迎小姐姐鸭 
860,回复@花树z:加油 
861,回复@貪嗜蜜意:你太可爱了 
862,回复@7号银河:谢谢你 
863,回复@貪嗜蜜意:你太可爱了 
864,回复@7号银河:谢谢你 
865,回复@无公害萝卜:我有强迫他吗？你又算个什么东西？ 
866,回复@云深一人一骑:谢谢鸭 
867,回复@你很漂亮但是没教养啊:这年头刀不好收 
868,回复@PrKathle2n:冲冲冲 
869,回复@当忆相思:只是蔡徐坤没有照骗 
870,回复@甜甜泡芙_:姐姐会说话就多说一点。 
871,回复@LTBuuoooo:理解我说的话没，我说的是我。 
872,回复@甜甜泡芙_:还记得直播的时候我以为我手机有问题，死活进不去，一直播删了又下删了又下都不一定能进去，搞得我们都要崩溃的哦。 
873,回复@-真的没有糖-:身为ikun，我表示我要笑死了 
874,回复@减负:作为粉丝我哈哈哈哈哈哈哈 
875,回复@Daryl爱金融:谢谢 
876,奶奶好奶奶妙，乔碧萝58真漂亮 
877,回复@-真的没有糖-:上去 
878,回复@sanl201808:你不是跟我一样吗，呵呵 
879,回复@暮玖熙呀:同意 
880,回复@蔡徐坤后入孙笑川:哈哈哈哈哈哈哈哈 
881,别cue我们蔡徐坤ok?    蹭热度也有个底线好吧老奶奶 
882,别cue我们蔡徐坤ok?    蹭热度也有个底线好吧老奶奶 
883,回复@-真的没有糖-:wodema突然觉得他好帅啊 
884,回复@NINEPERCENT_阿乔:说的对 
885,回复@lllicit-·:你说这种吧，你怼她感觉自己不尊老爱幼，你不怼她，又觉得你良心过不去呀！🌚☺️，还有一点难搞咯。 
886,回复@当忆相思:谢谢小姐姐 
887,回复@夏侯你惇哥5871:关爱你 
888,你跟蔡徐坤是一个档次吗 
889,奶奶，您喊谁哥呢，要不是您年纪大我们尊重您，您…… 
890,回复@Darling的元气少女:谢谢 
891,回复@_Nini_ni:在你这里我就是ikun 
892,回复@凉凉凉凉茶_:欢迎欢迎，新歌了解一下 
893,你跟谁撒娇呢，臭奈奈！ 
894,回复@松岛川奈:请问一下，我烦着你哪了？他可以考虑删或者不删，又没强迫他。什么都不懂，就来说别人，你真的是烦透了。 
895,回复@刘海炸啦:你太可爱了哈哈哈哈哈哈哈哈 
896,请问，这位奶奶，你有资格和蔡徐坤比么，笑死我了，奶奶你就不要白日做梦了 
897,回复@Suc_1356:欢迎   还有你真可爱哈哈哈 
898,回复@乖巧巧:爱死你了，么么哒 
