,comment
78,骂李小璐的人，难道都是神仙不用过日子的吗？所有问题的发生绝对不是说我们表面看到的那么简单，家家有本难念的经，谁愿意放着好好的日子不过，跑去给自己找麻烦？普通老百姓都要打落牙齿往肚咽，何况是明星呢？能走到今天，李小璐固然是挑战了女人的道德底线，但是什么促使她做这样的选择？ 
79,我没有看懂其实之前最喜欢的一对现在搞成这样…遗憾 
80,加油💪一切都会过去的 
81,错就认了吗 大大方方挺好。 
82,回复@练不出肌肉的五花肉:就想问问李小璐，那视频里是替身？ 
83,先不论是与非，不过作为公众人物真的是很难～如果这是发生在普通的老百姓身上，不会有这么大的反响～ 
84,回复@as28689:是啊，提前她不是公众人物，拿那么高的工资，她就应该知道自己该承受什么。他们是很辛苦，别人也辛苦啊。 
85,回复@VapausLvLv:我以为会是对家庭的忏悔、歉意。并没有～ 刷三观呐 
86,我没有看懂其实之前最喜欢的一对现在搞成这样…遗憾 
87,加油💪一切都会过去的 
88,错就认了吗 大大方方挺好。 
89,回复@练不出肌肉的五花肉:就想问问李小璐，那视频里是替身？ 
90,先不论是与非，不过作为公众人物真的是很难～如果这是发生在普通的老百姓身上，不会有这么大的反响～ 
91,回复@as28689:是啊，提前她不是公众人物，拿那么高的工资，她就应该知道自己该承受什么。他们是很辛苦，别人也辛苦啊。 
92,回复@VapausLvLv:我以为会是对家庭的忏悔、歉意。并没有～ 刷三观呐 
93,你是普通女人，但你更是公众人物 既然选择这份工作，得到更大利益的同时就可能会承担更多舆论 当初做的时候考虑过女儿吗？考虑过家人吗？考虑过一旦发现，你家人会被连累吗？没有 所以你必定会承担的后果，你可以不爱，可以再爱，但不要偷摸 是你先背弃了爱你的人，所以你就要承担现在所有人对你的指责 
94,@长院09大宋_783
95,虽然觉得你做的不对，但是也不希望这世界如此黑暗。愿你们都各自安好！ 
96,接受批评，抵制谩骂 
97,没必要网络攻击到人家承受不了做了什么事你们才肯停止，事情也过了那么久没必要了，虽然我不是什么粉丝，但是我真的看不下去，大家也看在小孩子的份上不要再有任何的语音攻击了，你们的每一句鼓励或者安慰的话，对别人真的很重要，所以就一句话的事没必要把这句话变成让人难受的话，大家也可以选择不说 
98,先不论是与非，不过作为公众人物真的是很难～如果这是发生在普通的老百姓身上，不会有这么大的反响～ 
99,回复@as28689:是啊，提前她不是公众人物，拿那么高的工资，她就应该知道自己该承受什么。他们是很辛苦，别人也辛苦啊。 
100,回复@VapausLvLv:我以为会是对家庭的忏悔、歉意。并没有～ 刷三观呐 
101,你是普通女人，但你更是公众人物 既然选择这份工作，得到更大利益的同时就可能会承担更多舆论 当初做的时候考虑过女儿吗？考虑过家人吗？考虑过一旦发现，你家人会被连累吗？没有 所以你必定会承担的后果，你可以不爱，可以再爱，但不要偷摸 是你先背弃了爱你的人，所以你就要承担现在所有人对你的指责 
102,@长院09大宋_783
103,虽然觉得你做的不对，但是也不希望这世界如此黑暗。愿你们都各自安好！ 
104,接受批评，抵制谩骂 
105,没必要网络攻击到人家承受不了做了什么事你们才肯停止，事情也过了那么久没必要了，虽然我不是什么粉丝，但是我真的看不下去，大家也看在小孩子的份上不要再有任何的语音攻击了，你们的每一句鼓励或者安慰的话，对别人真的很重要，所以就一句话的事没必要把这句话变成让人难受的话，大家也可以选择不说 
106,确实是别人的家事，我们没有资格评头论足，难道只是因为是公众人物所以每件事都要被无限放大吗，如果她不是李小璐只是一个普通人呢，谁还会问津 
107,你终于发声了，可惜也掩盖不了你做的事！ 
108,回复@阿璇超甜:和小时候“体验生活”有什么关系 
109,我也很不喜欢键盘侠，这毕竟是别人的家事。但李首先是个公众人物，你职业就得让你承受这么多，你当初做出选择的时候就应该想到这样的后果。但是每个人都值得被原谅，每个人都有自己的欲望，也不是每个人都能控制住自己。所以既然已经过去这么久了，得饶人处且饶人，别的人我们也没必要一直议论纷纷了 
110,这是我第一次给明星评论，只是因为我真的太喜欢甜馨了，所以才会留言希望能有所帮助。成年人世界的是非曲直希望不要带到孩子的教育里来....（字数限制只能截图发了） ¡评论配图 
111,确实是别人的家事，我们没有资格评头论足，难道只是因为是公众人物所以每件事都要被无限放大吗，如果她不是李小璐只是一个普通人呢，谁还会问津 
112,你终于发声了，可惜也掩盖不了你做的事！ 
113,回复@阿璇超甜:和小时候“体验生活”有什么关系 
114,我也很不喜欢键盘侠，这毕竟是别人的家事。但李首先是个公众人物，你职业就得让你承受这么多，你当初做出选择的时候就应该想到这样的后果。但是每个人都值得被原谅，每个人都有自己的欲望，也不是每个人都能控制住自己。所以既然已经过去这么久了，得饶人处且饶人，别的人我们也没必要一直议论纷纷了 
115,这是我第一次给明星评论，只是因为我真的太喜欢甜馨了，所以才会留言希望能有所帮助。成年人世界的是非曲直希望不要带到孩子的教育里来....（字数限制只能截图发了） ¡评论配图 
116,在这里卖惨 一切的一切不都是你自己咎由自取吗？就算一个平民百姓也不应该做出这种伤风败俗的事  不要把自己说得这么惨 更何况你是一个公众人物 是一个母亲 是一个妻子！ 
117,回复@瓜子跑的快:确实，这个时候捆绑自己是个母亲，这种话有点不负责任，听着挺别扭。 
118,网络暴力确实可怕，可是大家看到的一切确实都是真实存在的，视频不能作假吧，不管作为一个公众人物还是一个平凡人，发生了这种事应该是先反思自己做出该做的才是正确的吧，是的，是人都会犯错，如果每个人犯错后都把所有错误推给别人，推给网络，那这个世界还有什么道德和原则而言？ 
119,长文归根结底还是在指责别人，从始到终不承认错误，哪怕你认个错，让广大网友更关心你的作品也行呀，最受伤的就是甜馨了 
120,这么长的话可能大家都不会看完全，看得越完全大家就会越讨厌你，你说你的家事和我们无关，你作为公众人物这么多年，这点道理你不懂么？你这种不负责任的话，说出来对的起那么多喜欢你很多很多年的人吗？ 
121,怎么说呢 当明星的那一刻起应该比谁都清楚不只是光环和金钱  作为公众人物  既然选择当一个充满光环的人  当然有必要承受这些唾弃 为什么会唾弃 因为你即是明星又是犯了错误的明星妻子以及明星妈妈。所以不是不原谅你犯下的错误、而且是接受不了曾经那么完美那么阳光那么励志的人怎么会变成这样… 
122,这是我第一次给明星评论，只是因为我真的太喜欢甜馨了，所以才会留言希望能有所帮助。成年人世界的是非曲直希望不要带到孩子的教育里来....（字数限制只能截图发了） ¡评论配图 
123,在这里卖惨 一切的一切不都是你自己咎由自取吗？就算一个平民百姓也不应该做出这种伤风败俗的事  不要把自己说得这么惨 更何况你是一个公众人物 是一个母亲 是一个妻子！ 
124,回复@瓜子跑的快:确实，这个时候捆绑自己是个母亲，这种话有点不负责任，听着挺别扭。 
125,网络暴力确实可怕，可是大家看到的一切确实都是真实存在的，视频不能作假吧，不管作为一个公众人物还是一个平凡人，发生了这种事应该是先反思自己做出该做的才是正确的吧，是的，是人都会犯错，如果每个人犯错后都把所有错误推给别人，推给网络，那这个世界还有什么道德和原则而言？ 
126,长文归根结底还是在指责别人，从始到终不承认错误，哪怕你认个错，让广大网友更关心你的作品也行呀，最受伤的就是甜馨了 
127,这么长的话可能大家都不会看完全，看得越完全大家就会越讨厌你，你说你的家事和我们无关，你作为公众人物这么多年，这点道理你不懂么？你这种不负责任的话，说出来对的起那么多喜欢你很多很多年的人吗？ 
128,怎么说呢 当明星的那一刻起应该比谁都清楚不只是光环和金钱  作为公众人物  既然选择当一个充满光环的人  当然有必要承受这些唾弃 为什么会唾弃 因为你即是明星又是犯了错误的明星妻子以及明星妈妈。所以不是不原谅你犯下的错误、而且是接受不了曾经那么完美那么阳光那么励志的人怎么会变成这样… 
129,看完给我的感觉就是
130,贾乃亮  假 
131,苍蝇不叮无缝的蛋，网络暴力虽然可怕，但是如果你不做那些事，别人也不会骂你。忠诚和忠贞，和现代古代，封建和开放没任何关系！ 
132,加油！会好的 
133,感情的八卦都懒得评论了，刚才看到卓伟说你被骗了1200万，我觉得如果有线索赶紧报警解决吧，不管怎样，拍摄别人的人应该触犯了法律吧，应该接受到制裁！ 
134,这么长的话可能大家都不会看完全，看得越完全大家就会越讨厌你，你说你的家事和我们无关，你作为公众人物这么多年，这点道理你不懂么？你这种不负责任的话，说出来对的起那么多喜欢你很多很多年的人吗？ 
135,怎么说呢 当明星的那一刻起应该比谁都清楚不只是光环和金钱  作为公众人物  既然选择当一个充满光环的人  当然有必要承受这些唾弃 为什么会唾弃 因为你即是明星又是犯了错误的明星妻子以及明星妈妈。所以不是不原谅你犯下的错误、而且是接受不了曾经那么完美那么阳光那么励志的人怎么会变成这样… 
136,看完给我的感觉就是
137,贾乃亮  假 
138,苍蝇不叮无缝的蛋，网络暴力虽然可怕，但是如果你不做那些事，别人也不会骂你。忠诚和忠贞，和现代古代，封建和开放没任何关系！ 
139,加油！会好的 
140,感情的八卦都懒得评论了，刚才看到卓伟说你被骗了1200万，我觉得如果有线索赶紧报警解决吧，不管怎样，拍摄别人的人应该触犯了法律吧，应该接受到制裁！ 
141,一定要好好的@李小璐Super璐 
142,唉，网络暴力真的是。。。 
143,彩虹终将到来  我们依然爱你@李小璐Super璐 
144,谁让你是艺人呐 德艺双馨你不懂吗 受不了网路暴力那为啥还要做个不守德的公众人物。做个普通人好了，没人知道你干了啥。再说做艺人辛苦那个职业不幸苦。 你们一双鞋能是一个贫困家庭半年的生活费的时候你咋不觉得得苦呐。说到底就是身在福中不知福。作茧自缚。 
145,呵呵 
146,网暴是可怕，但是你做错在先 
147,的确网络暴力是可怕的，可都是你自己选择的！为什么一味的在说你受到的伤害？你对这件事的态度就只是你受到了抨击吗？对孩子对贾乃亮的伤害呢？你真的是个自私的公主 
148,回复@李小璐全国后援会:还后援呐 散了吧 笑哭 
149,自作自受 
150,苍蝇不叮无缝的蛋，网络暴力虽然可怕，但是如果你不做那些事，别人也不会骂你。忠诚和忠贞，和现代古代，封建和开放没任何关系！ 
151,加油！会好的 
152,感情的八卦都懒得评论了，刚才看到卓伟说你被骗了1200万，我觉得如果有线索赶紧报警解决吧，不管怎样，拍摄别人的人应该触犯了法律吧，应该接受到制裁！ 
153,一定要好好的@李小璐Super璐 
154,唉，网络暴力真的是。。。 
155,彩虹终将到来  我们依然爱你@李小璐Super璐 
156,谁让你是艺人呐 德艺双馨你不懂吗 受不了网路暴力那为啥还要做个不守德的公众人物。做个普通人好了，没人知道你干了啥。再说做艺人辛苦那个职业不幸苦。 你们一双鞋能是一个贫困家庭半年的生活费的时候你咋不觉得得苦呐。说到底就是身在福中不知福。作茧自缚。 
157,呵呵 
158,网暴是可怕，但是你做错在先 
159,的确网络暴力是可怕的，可都是你自己选择的！为什么一味的在说你受到的伤害？你对这件事的态度就只是你受到了抨击吗？对孩子对贾乃亮的伤害呢？你真的是个自私的公主 
160,回复@李小璐全国后援会:还后援呐 散了吧 笑哭 
161,自作自受 
162,同情不起来. 真的也理解不了你这篇文章的意义…真相等你女儿长大了再跟她解释吧，你的家事本与我们无关，但是爆出来之后那就是娱乐消息，还不能评价了吗？ 
163,看看这些评论，网络太可怕了，指责别人的时候要想清楚跟你们有什么关系吗？人性为何变得如此之恶毒，别人的生活要你们来指指点点 
164,写作文呢？ 
165,这不是来找骂了 
166,这个世界就是这么不公平，男女永远没法平等！所以身为女人你要坚强的挺过去！ 
167,明星既然承受了明星的光环，必定要承担该有的社会责任。外遇本身就是一个错误的示范，哪怕普通人。 
168,加油！会好的 
169,感情的八卦都懒得评论了，刚才看到卓伟说你被骗了1200万，我觉得如果有线索赶紧报警解决吧，不管怎样，拍摄别人的人应该触犯了法律吧，应该接受到制裁！ 
170,一定要好好的@李小璐Super璐 
171,唉，网络暴力真的是。。。 
172,彩虹终将到来  我们依然爱你@李小璐Super璐 
173,呵呵 
174,网暴是可怕，但是你做错在先 
175,的确网络暴力是可怕的，可都是你自己选择的！为什么一味的在说你受到的伤害？你对这件事的态度就只是你受到了抨击吗？对孩子对贾乃亮的伤害呢？你真的是个自私的公主 
176,回复@李小璐全国后援会:还后援呐 散了吧 笑哭 
177,自作自受 
178,同情不起来. 真的也理解不了你这篇文章的意义…真相等你女儿长大了再跟她解释吧，你的家事本与我们无关，但是爆出来之后那就是娱乐消息，还不能评价了吗？ 
179,看看这些评论，网络太可怕了，指责别人的时候要想清楚跟你们有什么关系吗？人性为何变得如此之恶毒，别人的生活要你们来指指点点 
180,写作文呢？ 
181,这不是来找骂了 
182,这个世界就是这么不公平，男女永远没法平等！所以身为女人你要坚强的挺过去！ 
183,明星既然承受了明星的光环，必定要承担该有的社会责任。外遇本身就是一个错误的示范，哪怕普通人。 
184,有些人就是这样，生怕自己说不出点什么，难道说那些难听的人，你们就没有过过错吗？人生下来总会有一些事情要发生。不至于这样，我个人认为男方的错最大。 
185,加油！珍惜当下，相信未来虽未来，但会更好 
186,彩虹终将到来  我们依然爱你@李小璐Super璐 
187,呵呵 
188,网暴是可怕，但是你做错在先 
189,的确网络暴力是可怕的，可都是你自己选择的！为什么一味的在说你受到的伤害？你对这件事的态度就只是你受到了抨击吗？对孩子对贾乃亮的伤害呢？你真的是个自私的公主 
190,回复@李小璐全国后援会:还后援呐 散了吧 笑哭 
191,自作自受 
192,同情不起来. 真的也理解不了你这篇文章的意义…真相等你女儿长大了再跟她解释吧，你的家事本与我们无关，但是爆出来之后那就是娱乐消息，还不能评价了吗？ 
193,看看这些评论，网络太可怕了，指责别人的时候要想清楚跟你们有什么关系吗？人性为何变得如此之恶毒，别人的生活要你们来指指点点 
194,写作文呢？ 
195,这不是来找骂了 
196,这个世界就是这么不公平，男女永远没法平等！所以身为女人你要坚强的挺过去！ 
197,明星既然承受了明星的光环，必定要承担该有的社会责任。外遇本身就是一个错误的示范，哪怕普通人。 
198,有些人就是这样，生怕自己说不出点什么，难道说那些难听的人，你们就没有过过错吗？人生下来总会有一些事情要发生。不至于这样，我个人认为男方的错最大。 
199,加油！珍惜当下，相信未来虽未来，但会更好 
200,回复@W王沐菡:多钱一条？ 
201,你自己自由快活的时候怎么没想过这些 
202,这不是来找骂了 
203,这个世界就是这么不公平，男女永远没法平等！所以身为女人你要坚强的挺过去！ 
204,明星既然承受了明星的光环，必定要承担该有的社会责任。外遇本身就是一个错误的示范，哪怕普通人。 
205,有些人就是这样，生怕自己说不出点什么，难道说那些难听的人，你们就没有过过错吗？人生下来总会有一些事情要发生。不至于这样，我个人认为男方的错最大。 
206,加油！珍惜当下，相信未来虽未来，但会更好 
207,回复@W王沐菡:多钱一条？ 
208,你自己自由快活的时候怎么没想过这些 
209,回复@一淼淼是我:你怕是不知社会险恶吧？ 
210,真的好意思吗？？？？？ 
211,看到甜馨抱大腿那里，作为一个母亲我居然潸然泪下… 网络暴力确实可怕，甚至又有多少人一边做着和主人公一样的事情还在这里唾骂别人呢？其他我就不多加评论，大家无冤无仇何必要把人逼上绝路呢？她其实已经为自己的错误买单了…大家都嘴下留情吧，她死了对你们也没什么好处不是吗？谁又不曾犯错呢？ 
212,反对网暴的同时 你是不是也应该自律反省 为自己的孩子多考虑! 
213,姐姐  牛逼奥 
214,你不欠大家，你欠的是亮哥、甜馨、父母们一个道歉，用余生好好向他们赎罪。 你今天面临的所有诋毁谩骂，都活该你承受的，人就该为自己的错误付出代价。 心疼有些人因为你的错误在承受着比你更大的痛苦  世间的善意和美好是送给值得的人和事，而你这一系列操作根本不值得 
215,好多人不知道情况，瞎说，人家的事情，跟你们有啥关系！ 
216,回复@全是话题:又关你什么事 
217,回复@W王沐菡:多钱一条？ 
218,你自己自由快活的时候怎么没想过这些 
219,回复@一淼淼是我:你怕是不知社会险恶吧？ 
220,真的好意思吗？？？？？ 
221,看到甜馨抱大腿那里，作为一个母亲我居然潸然泪下… 网络暴力确实可怕，甚至又有多少人一边做着和主人公一样的事情还在这里唾骂别人呢？其他我就不多加评论，大家无冤无仇何必要把人逼上绝路呢？她其实已经为自己的错误买单了…大家都嘴下留情吧，她死了对你们也没什么好处不是吗？谁又不曾犯错呢？ 
222,反对网暴的同时 你是不是也应该自律反省 为自己的孩子多考虑! 
223,姐姐  牛逼奥 
224,你不欠大家，你欠的是亮哥、甜馨、父母们一个道歉，用余生好好向他们赎罪。 你今天面临的所有诋毁谩骂，都活该你承受的，人就该为自己的错误付出代价。 心疼有些人因为你的错误在承受着比你更大的痛苦  世间的善意和美好是送给值得的人和事，而你这一系列操作根本不值得 
225,好多人不知道情况，瞎说，人家的事情，跟你们有啥关系！ 
226,回复@全是话题:又关你什么事 
227,事情争相真相是啥呢？最关键的东西不说 
228,还装受害者?? 
229,回复@诗诗美滋滋er:求原图 
230,回复@Sarah_璐:你有病吧。你就是第一个嘲笑甜馨的人 
231,男女平等，但是背叛伴侣就是错了，背叛婚姻这件事不论男女，男女同罪 
232,回复@全是话题:又关你什么事 
233,事情争相真相是啥呢？最关键的东西不说 
234,还装受害者?? 
235,回复@诗诗美滋滋er:求原图 
236,回复@Sarah_璐:你有病吧。你就是第一个嘲笑甜馨的人 
237,男女平等，但是背叛伴侣就是错了，背叛婚姻这件事不论男女，男女同罪 
238,加油！❤️❤️❤️ 
239,加油 
240,应该是你渴望激情吧 
241,孩子长大看到网络上这些咋办 
242,欲盖弥彰 
243,首先，文笔功底真赞，其次普通人还是过好自己的生活少关注没有营养的八卦，再次，名人确实有义务保持自己正面的形象，毕竟这些吃瓜群众也是你的衣食父母。 
244,唉网络时代，作为公众人物还是得注意啊！有的时候做好自己就够了。 
245,回复@缺心眼的大头娃娃:啊啊啊啊啊，孔子没说过那句话！！！！！！《左传》啊啊啊啊啊，可怕啊 
246,回复@VapausLvLv:又没有发给你看，又没人请你看，鬼叫什么 
247,回复@Sarah_璐:你有病吧。你就是第一个嘲笑甜馨的人 
248,男女平等，但是背叛伴侣就是错了，背叛婚姻这件事不论男女，男女同罪 
249,加油！❤️❤️❤️ 
250,加油 
251,应该是你渴望激情吧 
252,孩子长大看到网络上这些咋办 
253,欲盖弥彰 
254,首先，文笔功底真赞，其次普通人还是过好自己的生活少关注没有营养的八卦，再次，名人确实有义务保持自己正面的形象，毕竟这些吃瓜群众也是你的衣食父母。 
255,唉网络时代，作为公众人物还是得注意啊！有的时候做好自己就够了。 
256,回复@缺心眼的大头娃娃:啊啊啊啊啊，孔子没说过那句话！！！！！！《左传》啊啊啊啊啊，可怕啊 
257,回复@VapausLvLv:又没有发给你看，又没人请你看，鬼叫什么 
258,悲哀。。。。。。 
259,回复@as28689:首先她是公众人物 
260,我们不管你怎样 以后对甜馨好好的 孩子是无罪的。 
261,本是同根生，相煎何太急 
262,男女平等，但是背叛伴侣就是错了，背叛婚姻这件事不论男女，男女同罪 
263,加油！❤️❤️❤️ 
264,加油 
265,应该是你渴望激情吧 
266,孩子长大看到网络上这些咋办 
267,欲盖弥彰 
268,首先，文笔功底真赞，其次普通人还是过好自己的生活少关注没有营养的八卦，再次，名人确实有义务保持自己正面的形象，毕竟这些吃瓜群众也是你的衣食父母。 
269,唉网络时代，作为公众人物还是得注意啊！有的时候做好自己就够了。 
270,回复@缺心眼的大头娃娃:啊啊啊啊啊，孔子没说过那句话！！！！！！《左传》啊啊啊啊啊，可怕啊 
271,回复@VapausLvLv:又没有发给你看，又没人请你看，鬼叫什么 
272,悲哀。。。。。。 
273,回复@as28689:首先她是公众人物 
274,我们不管你怎样 以后对甜馨好好的 孩子是无罪的。 
275,本是同根生，相煎何太急 
276,回复@扒啦啦啦咦:哈哈哈 都不承认自己错 
277,孩子长大看到网络上这些咋办 
278,欲盖弥彰 
279,首先，文笔功底真赞，其次普通人还是过好自己的生活少关注没有营养的八卦，再次，名人确实有义务保持自己正面的形象，毕竟这些吃瓜群众也是你的衣食父母。 
280,唉网络时代，作为公众人物还是得注意啊！有的时候做好自己就够了。 
281,回复@缺心眼的大头娃娃:啊啊啊啊啊，孔子没说过那句话！！！！！！《左传》啊啊啊啊啊，可怕啊 
282,回复@VapausLvLv:又没有发给你看，又没人请你看，鬼叫什么 
283,悲哀。。。。。。 
284,回复@as28689:首先她是公众人物 
285,我们不管你怎样 以后对甜馨好好的 孩子是无罪的。 
286,本是同根生，相煎何太急 
287,回复@扒啦啦啦咦:哈哈哈 都不承认自己错 
288,加油💪 
